,date,team,formation,team_xGoals,team_xAssists,rolling_team_xGoals,rolling_team_xAssists
550,2021-04-03,parma,,-6.05,-2.619999999999999,-2.3824999999999994,-1.7925
551,2021-04-03,napoli,"['meret', 'di lorenzo', 'manolas', 'maksimovic', 'mario rui', 'fabian ruiz', 'bakayoko', 'politano', 'mertens', 'insigne', 'osimhen']",2.4800000000000004,1.7200000000000006,5.974000000000001,4.526
552,2021-04-03,udinese,"['musso', 'becao', 'bonifazi', 'nuytinck', 'stryger larsen', 'de paul', 'walace', 'pereyra', 'zeegelaar', 'forestieri', 'llorente']",-1.3199999999999998,-1.15,-0.31499999999999956,-1.7149999999999999
553,2021-04-03,verona,,-4.229999999999999,-6.120000000000001,-4.4719999999999995,-1.7920000000000005
554,2021-04-03,sassuolo,"['consigli', 'toljan', 'chiriches', 'marlon', 'rogerio', 'magnanelli', 'obiang', 'traoré', 'djuricic', 'boga', 'raspadori']",0.009999999999999565,-0.8100000000000004,2.96,0.6479999999999997
555,2021-04-03,crotone,"['cordaz', 'djidji', 'golemic', 'luperto', 'pereira', 'zanellato', 'benali', 'molina', 'messias', 'ounas', 'simy']",4.52,2.5199999999999996,2.8619999999999997,2.638
556,2021-04-03,spezia,"['zoet', 'ferrer', 'erlic', 'ismajli', 'bastoni', 'maggiore', 'ricci', 'pobega', 'farias', 'nzola', 'gyasi']",1.2799999999999991,3.06,-0.23000000000000054,2.3024999999999998
557,2021-04-03,sampdoria,"['audero', 'bereszynski', 'yoshida', 'colley', 'augello', 'candreva', 'thorsby', 'adrien silva', 'damsgaard', 'quagliarella', 'gabbiadini']",1.6600000000000001,4.01,4.04,3.754
558,2021-04-03,torino,"['sirigu', 'izzo', 'bremer', 'buongiorno', 'ansaldi', 'rincon', 'mandragora', 'linetty', 'murru', 'belotti', 'sanabria']",4.089999999999998,-1.08,1.5325000000000004,-0.3875
559,2021-04-03,benevento,,-1.1600000000000001,-2.06,-2.432,-0.5020000000000001
560,2021-04-07,inter,"['handanovic', 'skriniar', 'de vrij', 'darmian', 'hakimi', 'barella', 'eriksen', 'gagliardini', 'young', 'lautaro', 'lukaku']",5.960000000000002,-0.8099999999999996,4.892500000000001,4.365
561,2021-04-07,juventus,,0.17999999999999927,1.96,3.282499999999999,-2.425
562,2021-04-07,napoli,"['meret', 'di lorenzo', 'rrhamani', 'koulibaly', 'hysaj', 'fabian', 'demme', 'zielinski', 'lozano', 'mertens', 'insigne']",5.999999999999998,3.7500000000000004,5.892,4.766
563,2021-04-07,sassuolo,"['consigli', 'toljan', 'chiriches', 'marlon', 'rogerio', 'obiang', 'lopez', 'traorè', 'djuricic', 'boga', 'raspadori']",-0.05000000000000049,-1.2200000000000002,2.1860000000000004,0.2859999999999996
564,2021-04-10,milan,"['donnarumma', 'kalulu', 'kjaer', 'tomori', 'theo hernandez', 'bennacer', 'kessié', 'saelemaekers', 'calhanoglu', 'rebic', 'ibrahimovic']",-2.4899999999999993,0.47000000000000053,-2.7399999999999998,-1.246
565,2021-04-10,parma,"['sepe', 'conti', 'bani', 'gagliolo', 'pezzella', 'kucka', 'brugman', 'kurtic', 'man', 'pellé', 'gervinho']",-4.699999999999999,-1.75,-2.625,-1.6449999999999998
566,2021-04-10,udinese,"['musso', 'becao', 'bonifazi', 'samir', 'molina', 'de paul', 'walace', 'makengo', 'stryger larsen', 'pereyra', 'llorente']",-1.44,2.22,-0.09999999999999959,-0.41249999999999976
567,2021-04-10,crotone,"['cordaz', 'djidji', 'golemic', 'luperto', 'molina', 'messias', 'petriccione', 'benali', 'reca', 'ounas', 'simy']",5.51,2.7299999999999995,3.7199999999999998,2.6439999999999997
568,2021-04-10,spezia,"['zoet', 'ferrer', 'erlic', 'chabot', 'bastoni', 'leo sena', 'ricci', 'maggiore', 'verde', 'nzola', 'gyasi']",0.7499999999999992,5.4,0.3199999999999994,2.25
569,2021-04-10,torino,"['milinkovic-savic', 'izzo', 'bremer', 'buongiorno', 'ansaldi', 'rincon', 'mandragora', 'verdi', 'murru', 'sanabria', 'belotti']",3.469999999999999,1.1799999999999997,1.6649999999999998,-0.1825000000000001
570,2021-04-11,fiorentina,,-0.6699999999999999,-1.0100000000000007,-2.1,-1.652
571,2021-04-11,roma,,-1.4299999999999997,-2.4899999999999993,-0.2475000000000004,-3.36
572,2021-04-11,atalanta,,5.170000000000002,7.6499999999999995,4.726000000000001,3.793999999999999
573,2021-04-11,bologna,,1.8000000000000003,-2.29,1.074,0.24000000000000005
574,2021-04-11,cagliari,"['vicario', 'walukiewicz', 'godin', 'rugani', 'nandez', 'marin', 'nainggolan', 'duncan', 'lykogiannis', 'joao pedro', 'pavoletti']",1.3200000000000012,-2.08,2.7780000000000005,-1.528
575,2021-04-11,genoa,"['perin', 'masiello', 'radovanovic', 'criscito', 'biraschi', 'rovella', 'badelj', 'behrami', 'zappacosta', 'pandev', 'scamacca']",1.0999999999999999,1.08,2.252,1.1360000000000001
576,2021-04-11,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'darmian', 'sensi', 'brozovic', 'eriksen', 'young', 'sanchez', 'lukaku']",1.509999999999999,7.88,4.187500000000002,3.7075
577,2021-04-11,juventus,"['szczesny', 'cuadrado', 'de ligt', 'chiellini', 'danilo', 'kulusevski', 'bentancur', 'arthur', 'chiesa', 'morata', 'cristiano ronaldo']",0.30000000000000027,1.2700000000000005,2.661999999999999,-1.5479999999999996
578,2021-04-11,lazio,,-1.2600000000000002,3.3100000000000005,2.3260000000000005,0.5540000000000005
579,2021-04-11,napoli,"['ospina', 'di lorenzo', 'manolas', 'koulibaly', 'mario rui', 'demme', 'fabian ruiz', 'politano', 'zielinski', 'insigne', 'osimhen']",3.9800000000000013,2.7700000000000005,6.056,5.180000000000001
580,2021-04-11,verona,,-3.8899999999999997,-3.1499999999999995,-4.72,-2.3800000000000003
581,2021-04-11,sampdoria,"['audero', 'bereszynski', 'yoshida', 'colley', 'augello', 'candreva', 'thorsby', 'askildsen', 'jankto', 'quagliarella', 'gabbiadini']",4.43,2.520000000000001,3.7079999999999997,3.8739999999999997
582,2021-04-12,sassuolo,"['consigli', 'muldur', 'ferrari', 'chiriches', 'kyriakopoulos', 'locatelli', 'magnanelli', 'haraslin', 'djuricic', 'boga', 'raspadori']",-3.4399999999999995,-1.62,1.502,-0.26400000000000035
583,2021-04-12,benevento,"['montipò', 'depaoli', 'tuia', 'glik', 'barba', 'improta', 'hetemaj', 'schiattarella', 'ionita', 'lapadula', 'gaich']",-4.519999999999999,-4.8100000000000005,-2.1799999999999997,-1.282
584,2021-04-17,fiorentina,"['dragowski', 'milenkovic', 'pezzella', 'martinez quarta', 'caceres', 'bonaventura', 'pulgar', 'castrovilli', 'biraghi', 'ribery', 'vlahovic']",1.1699999999999995,0.03999999999999959,-1.6339999999999997,-1.358
585,2021-04-17,cagliari,"['vicario', 'carboni', 'godin', 'rugani', 'zappa', 'marin', 'nainggolan', 'duncan', 'nandez', 'joao pedro', 'pavoletti']",-0.22000000000000097,-3.19,2.638000000000001,-1.782
586,2021-04-17,parma,"['sepe', 'busi', 'osorio', 'bani', 'pezzella', 'grassi', 'brugman', 'kurtic', 'man', 'cornelius', 'kucka']",-4.4,-3.38,-3.58,-1.775
587,2021-04-17,udinese,"['musso', 'bonifazi', 'nuytinck', 'samir', 'molina', 'de paul', 'walace', 'pereyra', 'stryger larsen', 'forestieri', 'llorente']",-1.17,3.599999999999999,-0.5224999999999995,0.16000000000000025
588,2021-04-17,verona,"['silvestri', 'dawidowicz', 'gunter', 'lovato', 'faraoni', 'tameze', 'sturaro', 'lazovic', 'barak', 'zaccagni', 'lasagna']",-4.810000000000001,-0.5100000000000005,-4.734,-2.376
589,2021-04-17,sassuolo,"['consigli', 'muldur', 'marlon', 'ferrari', 'rogerio', 'obiang', 'lopez', 'berardi', 'djuricic', 'boga', 'raspadori']",-1.0399999999999996,-1.67,0.5559999999999998,-0.6160000000000002
590,2021-04-17,crotone,"['cordaz', 'djidji', 'golemic', 'luperto', 'pereira', 'messias', 'petriccione', 'molina', 'reca', 'ounas', 'simy']",7.63,5.08,4.378,3.0779999999999994
591,2021-04-17,sampdoria,"['audero', 'bereszynski', 'yoshida', 'colley', 'augello', 'candreva', 'thorsby', 'silva', 'jankto', 'quagliarella', 'gabbiadini']",3.5900000000000003,1.2999999999999998,4.038,3.522
592,2021-04-18,milan,,0.7199999999999988,0.15999999999999992,-2.916,-0.6759999999999999
593,2021-04-18,roma,,1.0099999999999998,-2.9499999999999993,-0.5725000000000001,-3.4924999999999997
594,2021-04-18,atalanta,"['ollini', 'toloi', 'djimsiti', 'palomino', 'gosens', 'de roon', 'freuler', 'malinovskyi', 'pessina', 'muriel', 'zapata']",3.2600000000000002,6.529999999999999,4.582000000000001,4.947999999999999
595,2021-04-18,bologna,,-4.040000000000001,-0.8400000000000003,1.1179999999999999,-0.37
596,2021-04-18,genoa,,1.0799999999999994,1.15,2.682,1.4540000000000002
597,2021-04-18,inter,,0.7900000000000018,6.67,3.172500000000001,4.645
598,2021-04-18,juventus,"['zczesny', 'cuadrado', 'de ligt', 'chiellini', 'alex sandro', 'mckennie', 'bentancur', 'rabiot', 'chiesa', 'dybala', 'morata']",-3.029999999999999,2.88,2.6099999999999994,-0.3039999999999997
599,2021-04-18,lazio,"['reina', 'marusic', 'acerbi', 'radu', 'lazzari', 'milinkovic-savic', 'leiva', 'luis alberto', 'fares', 'correa', 'immobile']",1.7200000000000002,0.8000000000000007,1.1560000000000001,0.9800000000000006
600,2021-04-18,napoli,,5.119999999999999,2.419999999999999,5.484,4.54
601,2021-04-18,spezia,,1.39,2.74,0.4059999999999994,2.88
602,2021-04-18,torino,,0.5499999999999997,1.6600000000000001,2.6749999999999994,0.6375
603,2021-04-18,benevento,"['ontipò', 'depaoli', 'glik', 'barba', 'letizia', 'hetemaj', 'ionita', 'schiattarella', 'improta', 'sau', 'insigne', 'gaich']",2.690000000000001,-6.380000000000001,-3.0279999999999996,-2.3240000000000003
604,2021-04-20,fiorentina,"['dragowski', 'milenkovic', 'pezzella', 'martinez quarta', 'caceres', 'bonaventura', 'pulgar', 'castrovilli', 'biraghi', 'ribery', 'vlahovic']",2.4099999999999997,-0.05999999999999983,-1.062,-0.8560000000000002
605,2021-04-20,verona,"['silvestri', 'dawidowicz', 'gunter', 'lovato', 'faraoni', 'tameze', 'sturaro', 'lazovic', 'barak', 'zaccagni', 'lasagna']",-4.970000000000001,-0.8300000000000005,-4.632,-2.6700000000000004
606,2021-04-21,milan,"['donnarumma', 'calabria', 'kjaer', 'tomori', 'dalot', 'kessié', 'meité', 'saelemaekers', 'calhanoglu', 'krunic', 'rebic']",0.1799999999999996,-0.5899999999999999,-2.556,-0.30199999999999994
607,2021-04-21,bologna,,-3.39,0.3700000000000001,0.5719999999999998,-0.6460000000000001
608,2021-04-21,cagliari,,0.6899999999999997,-2.3499999999999996,2.0300000000000002,-2.072
609,2021-04-21,genoa,,2.2699999999999996,3.46,1.8939999999999997,1.048
610,2021-04-21,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'eriksen', 'perisic', 'lautaro martinez', 'lukaku']",3.519999999999999,4.66,2.887500000000001,4.890000000000001
611,2021-04-21,juventus,"['s', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,0.85,1.3320000000000003
612,2021-04-21,parma,"['sepe', 'laurini', 'osorio', 'bani', 'pezzella', 'grassi', 'brugman', 'kurtic', 'man', 'cornelius', 'mihaila']",-2.54,-3.0900000000000003,-4.5525,-2.42
613,2021-04-21,udinese,,-4.569999999999999,-3.099999999999999,-0.6519999999999996,0.8480000000000001
614,2021-04-21,sassuolo,"['consigli', 'muldur', 'marlon', 'ferrari', 'rogerio', 'obiang', 'locatelli', 'berardi', 'djuricic', 'boga', 'raspadori']",-0.14000000000000046,-2.3299999999999996,-0.3619999999999998,-1.1720000000000002
615,2021-04-21,crotone,,7.640000000000001,1.9999999999999998,5.386,3.7659999999999996
616,2021-04-21,spezia,"['provedel', 'ferrer', 'ismaijli', 'terzi', 'marchizza', 'maggiore', 'ricci', 'pobega', 'gyasi', 'piccoli', 'farias']",0.10999999999999988,-0.18999999999999992,0.4559999999999995,3.2880000000000003
617,2021-04-21,sampdoria,,2.46,2.8699999999999997,3.9300000000000006,3.4
618,2021-04-21,torino,,0.6199999999999992,2.2600000000000007,2.154999999999999,0.29499999999999993
619,2021-04-21,benevento,"['ontipò', 'depaoli', 'glik', 'barba', 'letizia', 'hetemaj', 'ionita', 'schiattarella', 'improta', 'sau', 'insigne', 'gaich']",4.159999999999999,-5.830000000000001,-1.6899999999999995,-3.532000000000001
620,2021-04-22,roma,"['pau lopez', 'mancini', 'cristante', 'ibanez', 'karsdorp', 'villar', 'veretout', 'calafiori', 'pellegrini', 'mkhitaryan', 'dzeko']",-4.390000000000001,0.010000000000000786,-0.9825000000000004,-3.4074999999999998
621,2021-04-22,atalanta,"['gollini', 'toloi', 'romero', 'palomino', 'gosens', 'de roon', 'freuler', 'ilicic', 'pessina', 'malinovskyi', 'zapata']",-1.5399999999999987,3.2599999999999993,4.7299999999999995,5.177999999999999
622,2021-04-22,lazio,"['eina', 'marusic', 'acerbi', 'radu', 'lazzari', 'milinkovic-savic', 'leiva', 'a pereira', 'fares', 'correa', 'immobile']",-3.5999999999999996,5.48,0.8820000000000003,1.4600000000000009
623,2021-04-22,napoli,"['eret', 'di lorenzo manolas koulibaly hysaj', 'abiàn', 'bakayoko', 'olitano', 'zielinski', 'insigne', 'mertens']",8.840000000000002,6.05,4.970000000000001,3.502
624,2021-04-24,genoa,"['perin', 'biraschi', 'goldaniga', 'masiello', 'zappacosta', 'strootman', 'badelj', 'zajc', 'criscito', 'pandev', 'scamacca']",1.3200000000000003,2.79,2.4419999999999993,1.5859999999999999
625,2021-04-24,parma,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-4.15,-2.554
626,2021-04-24,sassuolo,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-0.932,-1.53
627,2021-04-24,crotone,"['cordaz', 'djidji', 'magallan', 'cuomo', 'pereira', 'zanellato', 'cigarini', 'benali', 'reca', 'simy', 'messias']",6.04,2.09,6.036,3.174
628,2021-04-24,spezia,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,0.1519999999999996,2.204
629,2021-04-24,sampdoria,"['audero', 'bereszynski', 'tonelli', 'colley', 'augello', 'candreva', 'thorsby', 'silva', 'jankto', 'gabbiadini', 'keita']",1.9100000000000001,-0.5300000000000005,3.2920000000000003,3.3800000000000003
630,2021-04-25,fiorentina,,-2.1500000000000004,-3.3099999999999996,0.5980000000000001,-0.4680000000000003
631,2021-04-25,roma,"['pau lopez', 'mancini', 'cristante', 'ibanez', 'karsdorp', 'villar', 'veretout', 'calafiori', 'pellegrini', 'mkhitaryan', 'dzeko']",-4.3999999999999995,-0.8700000000000001,-1.6640000000000004,-2.7239999999999993
632,2021-04-25,atalanta,"['gollini', 'toloi', 'romero', 'palomino', 'gosens', 'de roon', 'freuler', 'ilicic', 'pessina', 'malinovskyi', 'zapata']",-2.08,2.49,3.2359999999999998,5.693999999999999
633,2021-04-25,bologna,,1.1300000000000003,0.40000000000000036,0.017999999999999884,-0.5000000000000001
634,2021-04-25,cagliari,,-0.7700000000000005,-4.46,1.6600000000000001,-2.1079999999999997
635,2021-04-25,inter,"['eret', 'di lorenzo manolas koulibaly hysaj', 'abiàn', 'bakayoko', 'olitano', 'zielinski', 'insigne', 'mertens']",11.590000000000002,7.929999999999999,3.0140000000000007,4.844
636,2021-04-25,juventus,,-2.499999999999999,-1.2700000000000007,0.1649999999999998,2.285
637,2021-04-25,udinese,,-3.6399999999999997,2.58,-1.9059999999999995,-0.5119999999999998
638,2021-04-25,verona,,-7.520000000000001,-6.98,-4.8420000000000005,-2.2700000000000005
639,2021-04-25,benevento,,-3.4299999999999993,-1.31,-0.1759999999999998,-4.348000000000001
640,2021-04-26,milan,"['donnarumma', 'calabria', 'kjaer', 'tomori', 'theo hernandez', 'bennacer', 'kessiè', 'saelemaekers', 'calhanoglu', 'rebic', 'mandzukic']",-2.59,-0.5500000000000009,-2.0320000000000005,-0.10799999999999976
641,2021-04-26,lazio,"['reina', 'marusic', 'acerbi', 'radu', 'lazzari', 'milinkovic-savic', 'leiva', 'luis alberto', 'lulic', 'correa', 'immobile']",1.650000000000001,-0.3100000000000005,-0.3039999999999998,2.692000000000001
642,2021-04-26,napoli,"['meret', 'di lorenzo', 'rrahmani', 'koulibaly', 'hysaj', 'bakayoko', 'demme', 'politano', 'zielinski', 'insigne', 'osimhen']",6.819999999999999,5.7299999999999995,5.284,3.342
643,2021-04-26,torino,"['sirigu', 'izzo', 'nkoulou', 'bremer', 'singo', 'rincon', 'mandragora', 'verdi', 'ansaldi', 'sanabria', 'belotti']",2.4799999999999995,-0.45999999999999996,1.847999999999999,0.6880000000000001
644,2021-05-01,milan,"['donnarumma', 'dalot', 'tomori', 'romagnoli', 'theo hernandez', 'essie', 'bennacer', 'saelemaekers', 'calhanoglu', 'leao', 'ibrahimovic']",-2.390000000000001,1.6599999999999997,-1.652,-0.35
645,2021-05-01,inter,"['andanovic', 'kriniar', 'e vrij', 'astoni', 'hakimi', 'arella', 'rozovic', 'ensi', 'darmian', 'lautaro', 'ukaku']",4.68,8.129999999999999,4.674000000000001,5.266
646,2021-05-01,verona,,-8.250000000000002,-6.670000000000001,-5.0840000000000005,-3.5180000000000007
647,2021-05-01,crotone,"['ordaz', 'djidji', 'golemic', 'magallan', 'molina', 'messias', 'cigarini', 'zanellato', 'reca', 'ounas', 'simy']",8.620000000000001,3.4400000000000004,6.268,2.8839999999999995
648,2021-05-01,spezia,,2.2299999999999995,1.8499999999999994,0.8824999999999995,2.7525
649,2021-05-01,benevento,"['montipò', 'de paoli', 'glik', 'caldirola', 'barba', 'abo', 'viola', 'ionita', 'ago falque', 'improta', 'apadula']",-0.29999999999999893,-0.8299999999999998,-0.4519999999999998,-4.078000000000001
650,2021-05-02,fiorentina,,-0.2900000000000003,0.5200000000000001,0.02400000000000002,-1.0000000000000004
651,2021-05-02,roma,,0.7299999999999995,-2.4799999999999995,-1.614,-2.5779999999999994
652,2021-05-02,atalanta,"['gollini', 'toloi', 'romero', 'djimsiti', 'hateboer', 'de roon', 'freuler', 'gosens', 'malinovskyi', 'muriel', 'zapata']",3.5799999999999983,6.93,1.4720000000000006,5.27
653,2021-05-02,bologna,,-2.8499999999999996,0.20000000000000018,0.07799999999999989,-0.5740000000000001
654,2021-05-02,cagliari,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,0.728,-2.742
655,2021-05-02,genoa,,5.739999999999999,1.4700000000000006,1.908,1.932
656,2021-05-02,juventus,"['szczesny', 'danilo', 'bonucci', 'de ligt', 'alex sandro', 'cuadrado', 'bentancur', 'rabiot', 'mckennie', 'dybala', 'cristiano ronaldo']",-3.8100000000000014,-1.3800000000000001,-1.2624999999999997,1.21
657,2021-05-02,lazio,,2.7299999999999978,-0.6700000000000004,-0.7419999999999997,3.1280000000000006
658,2021-05-02,napoli,"['meret', 'di lorenzo', 'manolas', 'koulibaly', 'hysaj', 'fabian ruiz', 'demme', 'lozano', 'zielinski', 'insigne', 'osimhen']",0.6199999999999992,1.1500000000000001,6.151999999999999,4.144
659,2021-05-02,udinese,"['scuffet', 'becao', 'nuytinck', 'bonifazi', 'molina', 'de paul', 'walace', 'arslan', 'stryger larsen', 'pereyra', 'okaka']",1.2799999999999996,6.920000000000001,-2.428,0.8300000000000001
660,2021-05-02,sassuolo,"['consigli', 'muldur', 'chiriches', 'ferrari', 'kyriakopoulos', 'locatelli', 'obiang', 'berardi', 'djuricic', 'boga', 'defrel']",-0.2299999999999991,0.5599999999999992,-1.1675,-1.71
661,2021-05-02,sampdoria,,2.3400000000000007,3.579999999999999,2.8099999999999996,2.034
662,2021-05-03,parma,"['colombi', 'busi', 'osorio', 'bani', 'pezzella', 'hernani', 'brugman', 'kurtic', 'kucka', 'cornelius', 'gervinho']",3.4499999999999993,-5.5,-4.4225,-2.71
663,2021-05-03,torino,"['sirigu', 'izzo', 'nkoulou', 'bremer', 'singo', 'rincon', 'baselli', 'lukic', 'ansaldi', 'sanabria', 'belotti']",5.3,-2.2699999999999996,2.241999999999999,0.7120000000000001
664,2021-05-08,fiorentina,"['dragowski', 'milenkovic', 'pezzella', 'caceres', 'venuti', 'amrabat', 'pulgar', 'bonaventura', 'biraghi', 'ribery', 'vlahovic']",0.7899999999999998,-2.2199999999999998,0.09399999999999989,-0.7640000000000002
665,2021-05-08,bologna,,-3.029999999999999,1.6800000000000002,-1.4700000000000002,-0.43200000000000005
666,2021-05-08,inter,"['handanovic', 'd’ambrosio', 'ranocchia', 'bastoni', 'hakimi', 'vecino', 'eriksen', 'gagliardini', 'young', 'sanchez', 'lautaro']",1.14,3.55,4.418000000000001,7.053999999999999
667,2021-05-08,lazio,"['reina', 'marusic', 'acerbi', 'radu', 'lazzari', 'milinkovic-savic', 'lucas leiva', 'luis alberto', 'lulic', 'correa', 'immobile']",3.82,1.1000000000000008,0.24799999999999986,1.7220000000000002
668,2021-05-08,napoli,"['meret', 'di lorenzo', 'manolas', 'rrahmani', 'hysaj', 'fabian ruiz', 'demme', 'zielinski', 'politano', 'osimhen', 'insigne']",4.23,2.6699999999999995,5.076,3.6239999999999997
669,2021-05-08,udinese,,1.3000000000000003,0.3099999999999996,-1.908,2.444
670,2021-05-08,spezia,"['provedel', 'vignali', 'ismajli', 'erlic', 'marchizza', 'estevez', 'ricci', 'maggiore', 'agudelo', 'piccoli', 'gyasi']",-2.1,1.8099999999999994,1.1199999999999997,2.4499999999999997
671,2021-05-08,sampdoria,"['audero', 'bereszynski', 'yoshida', 'colley', 'augello', 'candreva', 'thorsby', 'adrien silva', 'jankto', 'keita', 'quagliarella']",3.940000000000001,-0.7699999999999999,2.9460000000000006,1.9479999999999997
672,2021-05-09,milan,"['donnarumma', 'calabria', 'kjaer', 'tomori', 'theo hernandez', 'kessie', 'bennacer', 'saelemakers', 'brahim diaz', 'calhanoglu', 'ibrahimovic']",-6.129999999999999,2.16,-1.314,0.22999999999999984
673,2021-05-09,roma,,-6.8999999999999995,-1.5000000000000004,-1.6960000000000002,-1.7559999999999996
674,2021-05-09,atalanta,,-2.3400000000000007,3.4000000000000004,1.6780000000000002,5.372
675,2021-05-09,cagliari,,-3.6699999999999995,-0.8799999999999997,0.2549999999999999,-3.02
676,2021-05-09,genoa,,1.9500000000000002,1.99,2.3019999999999996,1.9900000000000002
677,2021-05-09,juventus,"['szczesny', 'cuadrado', 'de ligt', 'chiellini', 'danilo', 'mckennie', 'bentancur', 'rabiot', 'chiesa', 'morata', 'cristiano ronaldo']",-3.4499999999999997,3.6800000000000006,-2.2600000000000002,0.3749999999999999
678,2021-05-09,parma,,4.08,-1.9300000000000002,-2.0475000000000003,-3.43
679,2021-05-09,verona,,-6.0,-7.380000000000001,-5.888000000000001,-3.628
680,2021-05-09,sassuolo,,3.31,-2.15,-1.2124999999999995,-1.2650000000000001
681,2021-05-09,crotone,,6.970000000000001,2.63,7.087999999999999,3.068
682,2021-05-09,torino,,1.990000000000001,-0.2499999999999999,2.4839999999999995,0.4740000000000002
683,2021-05-09,benevento,,-2.459999999999999,-1.35,-0.2799999999999995,-3.832
684,2021-05-11,napoli,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,5.1259999999999994,3.603999999999999
685,2021-05-11,udinese,"['musso', 'stryger larsen', 'bonifazi', 'samir', 'molina', 'de paul', 'walace', 'makengo', 'ouwejan', 'pereyra', 'okaka']",-1.3099999999999998,6.71,-1.3599999999999999,2.062
686,2021-05-12,milan,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-2.0420000000000003,0.5679999999999998
687,2021-05-12,fiorentina,"['dragowski', 'milenkovic', 'pezzella', 'caceres', 'venuti', 'bonaventura', 'pulgar', 'castrovilli', 'biraghi', 'ribery', 'vlahovic']",3.6799999999999984,-0.019999999999999796,0.38599999999999984,-1.0059999999999998
688,2021-05-12,roma,"['mirante', 'karsdorp', 'mancini', 'ibanez', 'santon', 'darboe', 'cristante', 'pedro', 'pellegrini', 'mkhitaryan', 'dzeko']",-3.8900000000000015,-2.0999999999999996,-2.79,-1.5579999999999998
689,2021-05-12,atalanta,"['gollini', 'djimsiti', 'romero', 'palomino', 'hateboer', 'de roon', 'freuler', 'gosens', 'pessina: malinovskyi', 'zapata']",-0.41000000000000014,4.789999999999999,0.1759999999999998,4.522
690,2021-05-12,bologna,,-3.3599999999999994,0.280000000000001,-2.436,0.362
691,2021-05-12,cagliari,"['cragno', 'ceppitelli', 'godin', 'rugani', 'nandez', 'marin', 'deiola', 'lykogiannis', 'nainggolan', 'joao pedro', 'pavoletti']",3.1900000000000004,-0.1499999999999999,-0.9925000000000003,-2.7199999999999998
692,2021-05-12,genoa,,4.01,5.5200000000000005,2.472,2.172
693,2021-05-12,inter,"['handanovic', 'skriniar', 'ranocchia', 'bastoni', 'darmian', 'barella', 'brozovic', 'sensi', 'perisic', 'sanchez', 'lukaku']",-2.1400000000000006,9.37,4.344,6.188
694,2021-05-12,juventus,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-3.1975,0.9774999999999999
695,2021-05-12,lazio,"['strakosha', 'patric', 'acerbi', 'radu', 'lazzari', 'parolo', 'cataldi', 'luis alberto', 'fares', 'muriqi', 'immobile']",0.5699999999999992,-0.3099999999999994,1.2639999999999998,1.2800000000000005
696,2021-05-12,parma,"['sepe', 'busi', 'osorio', 'dierckx', 'gagliolo', 'grassi', 'hernani', 'sohm', 'kucka', 'pellé', 'brunetta']",2.4700000000000006,1.4600000000000002,0.14749999999999952,-3.475
697,2021-05-12,sassuolo,"['consigli', 'muldur', 'chiriches', 'ferrari', 'kyriakopoulos', 'obiang', 'locatelli', 'berardi', 'djuricic', 'boga', 'raspadori']",-0.5500000000000003,-3.8200000000000007,0.4750000000000002,-1.3975000000000002
698,2021-05-12,spezia,,-3.01,1.71,0.40749999999999975,1.5524999999999995
699,2021-05-12,sampdoria,,2.1800000000000006,1.4500000000000002,2.8480000000000003,1.2899999999999996
700,2021-05-12,torino,"['sirigu', 'bremer', 'lyanco', 'buongiorno', 'singo', 'baselli', 'mandragora', 'lukic', 'rodriguez', 'zaza', 'bonazzoli']",-0.7900000000000005,-1.23,2.1879999999999997,0.18800000000000022
701,2021-05-12,benevento,"['montipò', 'tuia', 'glik', 'barba', 'depaoli', 'dabo', 'viola', 'ionita', 'letizia', 'iago falque', 'lapadula']",0.6400000000000008,-1.48,0.1320000000000004,-3.14
702,2021-05-13,verona,,-3.7900000000000005,-2.5599999999999996,-6.3100000000000005,-4.474000000000001
703,2021-05-13,crotone,,6.700000000000001,2.3699999999999997,7.38,3.0479999999999996
704,2021-05-15,roma,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-3.7700000000000005,-1.388
705,2021-05-15,atalanta,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-0.5580000000000003,4.1739999999999995
706,2021-05-15,genoa,"['paleari', 'onguene', 'radovanovic', 'masiello', 'ghiglione', 'melegoni', 'rovella', 'cassata', 'zappacosta', 'shomurodov', 'destro']",3.63,1.25,3.058,3.0460000000000003
