,match_id,date,time,matchday,team,opponent,place,result,s_goals,c_goals,team_streak,opp_streak,team_last_five,opp_last_five,rank_team,rank_opponent,team_xGoals,team_xAssists,opp_xGoals,opp_xAssists,team_shots_total,opp_shots_total,team_ball_possession,opp_ball_possession,rolling_s_goals,rolling_c_goals,rolling_team_xGoals,rolling_team_xAssists,rolling_opp_xGoals,rolling_opp_xAssists,rolling_team_shots_total,rolling_opp_shots_total,rolling_team_ball_possession,rolling_opp_ball_possession
78,59210,2020-10-24,15,5,atalanta,sampdoria,H,L,1,3,0,2,"[0, 1, 1, 1, -1]","[0, -1, -1, 1, 1]",4.0,7.0,5.21,2.06,1.0499999999999998,-0.02000000000000024,20,7,0.66,0.34,3.5,2.25,2.2100000000000004,2.9599999999999995,0.5049999999999999,0.5349999999999999,15.5,13.0,0.5125,0.4875
79,59210,2020-10-24,15,5,sampdoria,atalanta,A,W,3,1,2,0,"[0, -1, -1, 1, 1]","[0, 1, 1, 1, -1]",7.0,4.0,1.0499999999999998,-0.02000000000000024,5.21,2.06,7,20,0.34,0.66,1.75,1.75,-0.4333333333333334,-0.07666666666666665,-0.4700000000000001,-0.5249999999999999,13.5,16.5,0.405,0.595
80,59211,2020-10-24,18,5,genoa,inter,H,L,0,2,0.5,0,"[0, 0, 1, -1, 0]","[0, 1, 1, 0, -1]",12.0,6.0,0.73,1.7999999999999998,1.32,-2.16,1,14,0.39,0.61,1.3333333333333333,2.3333333333333335,0.8749999999999999,1.25,0.17500000000000002,-0.62,8.666666666666666,16.333333333333332,0.44333333333333336,0.5566666666666666
81,59211,2020-10-24,18,5,inter,genoa,A,W,2,0,0,0.5,"[0, 1, 1, 0, -1]","[0, 0, 1, -1, 0]",6.0,12.0,1.32,-2.16,0.73,1.7999999999999998,14,1,0.61,0.39,2.75,2.0,1.4833333333333332,0.7233333333333333,0.14000000000000004,-0.5725,17.25,11.0,0.62,0.38
82,59212,2020-10-24,20,5,lazio,bologna,H,W,2,1,0,0,"[0, 1, -1, 0, -1]","[0, -1, 1, -1, -1]",15.0,16.0,-0.8300000000000001,-0.7899999999999999,3.09,-0.6400000000000003,10,21,0.48,0.52,1.0,2.0,-0.04000000000000007,-0.5766666666666667,0.35999999999999993,0.43249999999999994,13.0,10.75,0.51,0.49
83,59212,2020-10-24,20,5,bologna,lazio,A,L,1,2,0,0,"[0, -1, 1, -1, -1]","[0, 1, -1, 0, -1]",16.0,15.0,3.09,-0.6400000000000003,-0.8300000000000001,-0.7899999999999999,21,10,0.52,0.48,1.75,2.0,0.8299999999999997,-0.4666666666666668,1.7299999999999998,0.6933333333333334,14.0,14.5,0.5175,0.4825
84,59213,2020-10-25,12,5,cagliari,crotone,H,W,4,2,1,0.5,"[0, 0, -1, -1, 1]","[0, -1, -1, -1, 0]",13.0,19.0,1.86,1.61,-1.5199999999999998,-0.94,19,12,0.43,0.57,1.5,2.5,0.02333333333333328,0.5966666666666667,2.4800000000000004,2.26,10.25,20.75,0.4,0.6
85,59213,2020-10-25,12,5,crotone,cagliari,A,L,2,4,0.5,1,"[0, -1, -1, -1, 0]","[0, 0, -1, -1, 1]",19.0,13.0,-1.5199999999999998,-0.94,1.86,1.61,12,19,0.57,0.43,0.75,2.75,-0.89,-0.35333333333333333,0.22666666666666666,0.52,10.75,12.0,0.47750000000000004,0.5225
86,59214,2020-10-25,15,5,benevento,napoli,H,L,1,2,0,3,"[0, 1, -1, 1, -1]","[0, 0, 1, 1, 1]",8.0,3.0,3.47,0.47999999999999976,3.88,2.54,9,19,0.34,0.66,2.0,3.0,2.5966666666666667,0.24666666666666667,-0.12000000000000005,-0.3150000000000001,10.5,16.0,0.4525,0.5475
87,59214,2020-10-25,15,5,napoli,benevento,A,W,2,1,3,0,"[0, 0, 1, 1, 1]","[0, 1, -1, 1, -1]",3.0,8.0,3.88,2.54,3.47,0.47999999999999976,19,9,0.66,0.34,4.0,0.3333333333333333,1.64,1.255,2.25,2.975,18.0,8.333333333333334,0.5566666666666666,0.44333333333333336
88,59215,2020-10-25,15,5,parma,spezia,H,D,2,2,0,0.5,"[0, -1, -1, 1, -1]","[0, -1, 1, -1, 0]",18.0,14.0,0.4399999999999999,0.9200000000000002,-0.3,0.78,17,14,0.48,0.52,1.0,2.25,-0.2833333333333332,-0.053333333333333344,-1.91,-1.04,8.75,13.25,0.4475,0.5525
89,59215,2020-10-25,15,5,spezia,parma,A,D,2,2,0.5,0,"[0, -1, 1, -1, 0]","[0, -1, -1, 1, -1]",14.0,18.0,-0.3,0.78,0.4399999999999999,0.9200000000000002,14,17,0.52,0.48,1.25,2.25,-0.34,0.7466666666666667,-1.13,-0.5775,8.0,14.0,0.4425,0.5575
90,59216,2020-10-25,18,5,fiorentina,udinese,H,W,3,2,0.5,1,"[0, 1, -1, -1, 0]","[0, -1, -1, -1, 1]",11.0,17.0,1.65,-0.23999999999999988,-5.46,-1.6600000000000001,5,16,0.44,0.56,1.75,2.0,-0.33666666666666667,-1.04,-0.25500000000000006,0.35000000000000003,14.0,14.25,0.4875,0.5125
91,59216,2020-10-25,18,5,udinese,fiorentina,A,L,2,3,1,0.5,"[0, -1, -1, -1, 1]","[0, 1, -1, -1, 0]",17.0,11.0,-5.46,-1.6600000000000001,1.65,-0.23999999999999988,16,5,0.56,0.44,0.75,1.5,-3.383333333333333,-1.32,-1.0225,-0.54,15.25,10.0,0.4675,0.5325
92,59217,2020-10-25,20,5,juventus,verona,H,D,1,1,2.0,0.5,"[0, 0, 1, 0, 0]","[0, 1, 1, -1, 0]",9.0,10.0,0.32999999999999985,-0.21999999999999997,-1.28,-0.89,22,6,0.61,0.39,2.0,1.0,1.13,0.30499999999999994,-1.48,-0.9200000000000002,13.0,12.0,0.6,0.4000000000000001
93,59217,2020-10-25,20,5,verona,juventus,A,D,1,1,0.5,2.0,"[0, 1, 1, -1, 0]","[0, 0, 1, 0, 0]",10.0,9.0,-1.28,-0.89,0.32999999999999985,-0.21999999999999997,6,22,0.39,0.61,1.0,0.25,-0.4266666666666666,-0.6666666666666666,0.020000000000000018,0.7500000000000001,12.0,15.0,0.51,0.49
94,59218,2020-10-26,20,5,milan,roma,H,D,3,3,4,2.5,"[0, 1, 1, 1, 1]","[0, -1, 0, 1, 1]",1.0,5.0,0.9499999999999998,0.020000000000000184,-2.33,-0.9899999999999999,13,12,0.53,0.47,2.25,0.25,-0.2966666666666667,0.09000000000000004,0.3366666666666666,0.48666666666666675,15.25,10.0,0.5425,0.4575
95,59218,2020-10-26,20,5,roma,milan,A,D,3,3,2.5,4,"[0, -1, 0, 1, 1]","[0, 1, 1, 1, 1]",5.0,1.0,-2.33,-0.9899999999999999,0.9499999999999998,0.020000000000000184,12,13,0.47,0.53,2.0,1.75,-2.2033333333333336,-1.906666666666667,0.4200000000000001,0.04666666666666671,16.25,9.0,0.5225,0.4775
96,59219,2020-10-31,15,6,crotone,atalanta,H,L,1,2,0,0,"[-1, -1, -1, 0, -1]","[1, 1, 1, -1, -1]",20.0,6.0,-1.7399999999999998,-0.3600000000000001,3.19,1.6700000000000002,6,19,0.41,0.59,1.0,3.0,-1.0474999999999999,-0.5,0.635,0.7925,11.0,13.4,0.496,0.504
97,59219,2020-10-31,15,6,atalanta,crotone,A,W,2,1,0,0,"[1, 1, 1, -1, -1]","[-1, -1, -1, 0, -1]",6.0,20.0,3.19,1.6700000000000002,-1.7399999999999998,-0.3600000000000001,19,6,0.59,0.41,3.0,2.4,2.96,2.735,0.6139999999999999,0.4239999999999998,16.4,11.8,0.542,0.458
98,59220,2020-10-31,18,6,inter,parma,H,D,2,2,1,0.5,"[1, 1, 0, -1, 1]","[-1, -1, 1, -1, 0]",4.0,15.0,1.7,-0.23000000000000007,0.16999999999999976,-1.0299999999999998,25,5,0.69,0.31,2.6,1.6,1.4425,0.0024999999999999467,0.258,-0.09800000000000005,16.6,9.0,0.618,0.382
99,59220,2020-10-31,18,6,parma,inter,A,D,2,2,0.5,1,"[-1, -1, 1, -1, 0]","[1, 1, 0, -1, 1]",15.0,4.0,0.16999999999999976,-1.0299999999999998,1.7,-0.23000000000000007,5,25,0.31,0.69,1.2,2.2,-0.10249999999999995,0.19000000000000003,-1.5074999999999998,-0.585,10.4,13.4,0.454,0.546
100,59221,2020-10-31,20,6,bologna,cagliari,H,W,3,2,0,2,"[-1, 1, -1, -1, -1]","[0, -1, -1, 1, 1]",17.0,9.0,2.2399999999999998,-1.31,4.010000000000001,2.5500000000000003,22,7,0.52,0.48,1.6,2.0,1.3949999999999998,-0.5100000000000002,1.0899999999999999,0.3225,15.4,13.6,0.518,0.48200000000000004
101,59221,2020-10-31,20,6,cagliari,bologna,A,L,2,3,2,0,"[0, -1, -1, 1, 1]","[-1, 1, -1, -1, -1]",9.0,17.0,4.010000000000001,2.5500000000000003,2.2399999999999998,-1.31,7,22,0.48,0.52,2.0,2.4,0.4825,0.8500000000000001,1.1466666666666667,1.1933333333333334,12.0,19.0,0.40599999999999997,0.594
102,59222,2020-11-01,12,6,udinese,milan,H,L,1,2,0,4.5,"[-1, -1, -1, 1, -1]","[1, 1, 1, 1, 0]",18.0,1.0,-1.78,-2.0100000000000002,1.92,1.08,9,12,0.4,0.6,1.0,1.8,-3.9025,-1.405,-0.488,-0.48,15.4,9.0,0.48600000000000004,0.514
103,59222,2020-11-01,12,6,milan,udinese,A,W,2,1,4.5,0,"[1, 1, 1, 1, 0]","[-1, -1, -1, 1, -1]",1.0,18.0,1.92,1.08,-1.78,-2.0100000000000002,12,9,0.6,0.4,2.4,0.8,0.014999999999999958,0.07250000000000008,-0.33000000000000007,0.11750000000000008,14.8,10.4,0.54,0.45999999999999996
104,59223,2020-11-01,15,6,spezia,juventus,H,L,1,4,1.0,2.5,"[-1, 1, -1, 0, 0]","[1, 0, 0, 0]",14.0,11.0,1.96,1.92,-1.1,-0.6100000000000001,16,7,0.44,0.56,1.4,2.2,-0.33,0.755,-0.8160000000000001,-0.27799999999999997,9.2,14.6,0.458,0.542
105,59223,2020-11-01,15,6,juventus,spezia,A,W,4,1,2.5,1.0,"[0, 1, 0, 0, 0]","[-1, 1, -1, 0, 0]",11.0,14.0,-1.1,-0.6100000000000001,1.96,1.92,7,16,0.56,0.44,1.75,1.0,0.8633333333333333,0.12999999999999998,-1.4133333333333333,-0.9100000000000001,15.25,10.5,0.6025,0.3975
106,59224,2020-11-01,15,6,torino,lazio,H,L,3,4,0.5,1,"[0, -1, -1, -1, 0]","[1, -1, 0, -1, 1]",19.0,10.0,2.56,1.42,-0.74,0.34,11,12,0.45,0.55,1.75,2.75,0.9866666666666667,0.5933333333333334,0.6499999999999999,1.7,10.75,15.5,0.455,0.5449999999999999
107,59224,2020-11-01,15,6,lazio,torino,A,W,4,3,1,0.5,"[1, -1, 0, -1, 1]","[-1, -1, -1, 0]",10.0,19.0,-0.74,0.34,2.56,1.42,12,11,0.55,0.45,1.2,1.8,-0.23750000000000007,-0.63,0.9059999999999999,0.2179999999999999,12.4,12.8,0.504,0.496
108,59225,2020-11-01,18,6,napoli,sassuolo,H,L,0,2,4,4.0,"[0, 1, 1, 1, 1]","[0, 1, 1, 1, 0]",2.0,3.0,4.75,5.220000000000001,-0.7,0.9400000000000001,22,8,0.43,0.57,3.5,0.5,2.3866666666666667,1.6833333333333333,2.6566666666666667,2.143333333333333,18.25,8.5,0.5825,0.41750000000000004
109,59225,2020-11-01,18,6,sassuolo,napoli,A,W,2,0,4.0,4,"[0, 1, 1, 1, 0]","[1, 1, 1, 1]",3.0,2.0,-0.7,0.9400000000000001,4.75,5.220000000000001,8,22,0.57,0.43,3.2,1.8,0.20500000000000002,1.2325,0.8399999999999999,-0.29000000000000004,19.8,13.2,0.624,0.376
110,59226,2020-11-01,18,6,roma,fiorentina,H,W,2,0,3.0,1.5,"[-1, 0, 1, 1, 0]","[1, -1, -1, 0, 1]",5.0,8.0,-2.0100000000000002,-0.8200000000000002,2.65,2.0300000000000002,17,8,0.41,0.59,2.2,2.0,-2.2350000000000003,-1.6775,0.5525,0.04000000000000008,15.4,9.8,0.512,0.488
111,59226,2020-11-01,18,6,fiorentina,roma,A,L,0,2,1.5,3.0,"[1, -1, -1, 0, 1]","[-1, 0, 1, 1, 0]",8.0,5.0,2.65,2.0300000000000002,-2.0100000000000002,-0.8200000000000002,8,17,0.59,0.41,2.0,2.0,0.15999999999999998,-0.84,-1.99,-0.32,12.2,14.6,0.47800000000000004,0.522
112,59227,2020-11-01,20,6,sampdoria,genoa,H,D,1,1,3,0,"[-1, -1, 1, 1, 1]","[1, -1, 0, -1]",7.0,16.0,1.5500000000000003,0.6599999999999999,0.10000000000000009,1.16,9,11,0.55,0.45,2.0,1.6,-0.06250000000000011,-0.06250000000000004,1.4233333333333331,0.3366666666666667,12.2,17.2,0.392,0.608
113,59227,2020-11-01,20,6,genoa,sampdoria,A,D,1,1,0,3,"[0, 1, -1, 0, -1]","[-1, -1, 1, 1, 1]",16.0,7.0,0.10000000000000009,1.16,1.5500000000000003,0.6599999999999999,11,9,0.45,0.55,1.0,2.25,0.8266666666666665,1.4333333333333333,0.5566666666666668,-1.1333333333333335,6.75,15.75,0.43,0.57
114,59228,2020-11-02,20,6,verona,benevento,H,W,3,1,1.0,0,"[1, 1, -1, 0, 0]","[1, -1, 1, -1, -1]",12.0,13.0,-1.1600000000000001,-1.03,3.9300000000000006,0.99,14,15,0.43,0.57,1.0,0.4,-0.6399999999999999,-0.7225,0.1233333333333333,0.42666666666666675,10.8,16.4,0.48599999999999993,0.514
115,59228,2020-11-02,20,6,benevento,verona,A,L,1,3,0,1.0,"[1, -1, 1, -1, -1]","[1, 1, -1, 0, 0]",13.0,12.0,3.9300000000000006,0.99,-1.1600000000000001,-1.03,15,14,0.57,0.43,1.8,2.8,2.815,0.30499999999999994,0.6799999999999999,0.2559999999999999,10.2,16.6,0.43,0.5700000000000001
116,59197,2020-11-04,17,3,genoa,torino,H,L,1,2,0.5,0,"[1, -1, 0, -1, 0]","[-1, -1, -1, 0, -1]",16.0,19.0,-0.09000000000000025,1.6899999999999997,1.7400000000000002,0.08000000000000007,17,7,0.51,0.49,1.0,2.0,0.645,1.365,0.8050000000000002,-0.685,7.6,14.4,0.434,0.5660000000000001
117,59197,2020-11-04,17,3,torino,genoa,A,W,2,1,0,0.5,"[-1, -1, -1, 0, -1]","[1, -1, 0, -1, 0]",19.0,16.0,1.7400000000000002,0.08000000000000007,-0.09000000000000025,1.6899999999999997,7,17,0.49,0.51,2.0,3.0,1.38,0.8,0.18666666666666656,1.2466666666666666,10.8,14.8,0.454,0.546
118,59229,2020-11-06,20,7,sassuolo,udinese,H,D,0,0,5.0,0,"[1, 1, 1, 0, 1]","[-1, -1, 1, -1, -1]",2.0,18.0,2.8099999999999996,2.2600000000000002,-1.6300000000000003,-2.1900000000000004,4,2,0.62,0.38,3.4,1.6,0.02400000000000002,1.174,1.8175,1.0875000000000001,14.8,16.0,0.604,0.396
119,59229,2020-11-06,20,7,udinese,sassuolo,A,D,0,0,0,5.0,"[-1, -1, 1, -1, -1]","[1, 1, 1, 0, 1]",18.0,2.0,-1.6300000000000003,-2.1900000000000004,2.8099999999999996,2.2600000000000002,2,4,0.38,0.62,1.2,2.0,-3.4779999999999993,-1.5260000000000002,0.05599999999999996,-0.188,12.8,8.6,0.458,0.542
120,59230,2020-11-07,15,7,cagliari,sampdoria,H,W,2,0,0,3.5,"[-1, -1, 1, 1, -1]","[-1, 1, 1, 1, 0]",12.0,7.0,4.4799999999999995,2.9099999999999997,1.58,0.7299999999999999,13,5,0.55,0.45,2.2,2.8,1.1880000000000002,1.19,1.4200000000000002,0.5675,11.8,16.8,0.43599999999999994,0.5640000000000001
121,59230,2020-11-07,15,7,sampdoria,cagliari,A,L,0,2,3.5,0,"[-1, 1, 1, 1, 0]","[-1, -1, 1, 1, -1]",7.0,12.0,1.58,0.7299999999999999,4.4799999999999995,2.9099999999999997,5,13,0.45,0.55,2.2,1.2,0.25999999999999995,0.08199999999999995,1.0924999999999998,0.5425,11.0,15.4,0.434,0.5660000000000001
122,59231,2020-11-07,18,7,benevento,spezia,H,L,0,3,0,0,"[-1, 1, -1, -1, -1]","[1, -1, 0, 0, -1]",14.0,17.0,1.24,1.01,1.82,2.36,3,12,0.37,0.63,1.4,3.0,3.0380000000000003,0.442,0.5339999999999999,0.11399999999999992,10.4,17.6,0.42400000000000004,0.5760000000000001
123,59231,2020-11-07,18,7,spezia,benevento,A,W,3,0,0,0,"[1, -1, 0, 0, -1]","[-1, 1, -1, -1, -1]",17.0,14.0,1.82,2.36,1.24,1.01,12,3,0.63,0.37,1.4,2.2,0.12799999999999997,0.9879999999999999,-0.728,-0.266,10.0,12.6,0.47800000000000004,0.522
124,59232,2020-11-07,20,7,parma,fiorentina,H,D,0,0,1.0,0,"[-1, 1, -1, 0, 0]","[-1, -1, 0, 1, -1]",15.0,11.0,1.66,0.63,1.12,1.67,5,6,0.36,0.64,1.6,2.2,-0.04800000000000001,-0.05399999999999994,-0.866,-0.514,10.2,15.0,0.438,0.562
125,59232,2020-11-07,20,7,fiorentina,parma,A,D,0,0,0,1.0,"[-1, -1, 0, 1, -1]","[-1, 1, -1, 0, 0]",11.0,15.0,1.12,1.67,1.66,0.63,6,5,0.64,0.36,1.8,2.4,0.658,-0.2659999999999999,-1.995,-0.44500000000000006,10.8,16.8,0.49800000000000005,0.502
126,59233,2020-11-08,12,7,lazio,juventus,H,D,1,1,2,3.5,"[-1, 0, -1, 1, 1]","[1, 0, 0, 0, 1]",9.0,10.0,-0.43000000000000005,-0.9600000000000001,3.4,-0.5200000000000001,14,11,0.54,0.46,1.6,2.4,-0.3380000000000001,-0.43600000000000005,1.4099999999999997,0.47199999999999986,11.6,13.2,0.502,0.49800000000000005
127,59233,2020-11-08,12,7,juventus,lazio,A,D,1,1,3.5,2,"[1, 0, 0, 0, 1]","[-1, 0, -1, 1, 1]",10.0,9.0,3.4,-0.5200000000000001,-0.43000000000000005,-0.9600000000000001,11,14,0.46,0.54,2.2,1.0,0.37249999999999994,-0.05500000000000005,-0.5700000000000001,-0.20250000000000007,13.6,11.6,0.5940000000000001,0.406
128,59234,2020-11-08,15,7,atalanta,inter,H,D,1,1,1,1.5,"[1, 1, -1, -1, 1]","[1, 0, -1, 1, 0]",5.0,6.0,-0.3200000000000004,2.7799999999999994,-0.5700000000000003,1.16,9,10,0.52,0.48,2.6,2.2,3.006,2.522,0.3799999999999999,0.4379999999999999,16.6,11.6,0.548,0.45199999999999996
129,59234,2020-11-08,15,7,inter,atalanta,A,D,1,1,1.5,1,"[1, 0, -1, 1, 0]","[1, 1, -1, -1, 1]",6.0,5.0,-0.5700000000000003,1.16,-0.3200000000000004,2.7799999999999994,10,9,0.48,0.52,2.2,1.4,1.494,-0.04400000000000005,0.532,-0.07599999999999998,17.4,8.0,0.624,0.376
130,59235,2020-11-08,15,7,genoa,roma,H,L,1,3,0,4.0,"[-1, 0, -1, 0, -1]","[0, 1, 1, 0, 1]",17.0,4.0,0.45999999999999985,-1.08,-2.02,-1.5300000000000005,7,18,0.5,0.5,0.4,2.2,0.49799999999999994,1.43,0.9920000000000002,-0.532,8.2,13.2,0.44000000000000006,0.5599999999999999
131,59235,2020-11-08,15,7,roma,genoa,A,W,3,1,4.0,0,"[0, 1, 1, 0, 1]","[-1, 0, -1, 0, -1]",4.0,16.0,-2.02,-1.5300000000000005,0.45999999999999985,-1.08,18,7,0.5,0.5,2.6,1.4,-2.1900000000000004,-1.506,0.9719999999999999,0.43800000000000006,14.6,9.8,0.4720000000000001,0.5279999999999999
132,59236,2020-11-08,15,7,torino,crotone,H,D,0,0,1,0,"[-1, -1, 0, -1, 1]","[-1, -1, 0, -1, -1]",18.0,20.0,1.2600000000000005,1.4500000000000002,-1.4300000000000002,-0.8,4,8,0.48,0.52,2.4,3.0,1.452,0.656,0.11749999999999987,1.3575,11.0,15.2,0.45,0.55
133,59236,2020-11-08,15,7,crotone,torino,A,D,0,0,0,1,"[-1, -1, 0, -1, -1]","[-1, -1, 0, -1, 1]",20.0,18.0,-1.4300000000000002,-0.8,1.2600000000000005,1.4500000000000002,8,4,0.52,0.48,1.0,2.6,-1.186,-0.472,1.1460000000000001,0.968,9.6,14.4,0.47400000000000003,0.526
134,59237,2020-11-08,18,7,bologna,napoli,H,L,0,1,1,0,"[1, -1, -1, -1, 1]","[1, 1, 1, 1, -1]",13.0,3.0,3.2699999999999996,-0.17999999999999985,1.6599999999999997,2.8299999999999996,9,19,0.47,0.53,2.2,2.0,1.5639999999999996,-0.6700000000000002,1.6740000000000002,0.768,17.2,11.6,0.538,0.4619999999999999
135,59237,2020-11-08,18,7,napoli,bologna,A,W,1,0,0,1,"[1, 1, 1, 1, -1]","[1, -1, -1, -1, 1]",3.0,14.0,1.6599999999999997,2.8299999999999996,3.2699999999999996,-0.17999999999999985,19,9,0.53,0.47,2.8,0.8,2.9775,2.5675,1.8175000000000001,1.8425,19.0,8.4,0.5519999999999999,0.44800000000000006
136,59238,2020-11-08,20,7,milan,verona,H,D,2,2,5.5,2.0,"[1, 1, 1, 0, 1]","[1, -1, 0, 0, 1]",1.0,10.0,2.38,1.38,-1.1500000000000001,0.5900000000000001,34,7,0.66,0.34,2.4,1.0,0.39599999999999996,0.2740000000000001,-0.6200000000000001,-0.308,13.8,9.6,0.5439999999999999,0.45600000000000007
137,59238,2020-11-08,20,7,verona,milan,A,D,2,2,2.0,5.5,"[1, -1, 0, 0, 1]","[1, 1, 1, 0, 1]",11.0,1.0,-1.1500000000000001,0.5900000000000001,2.38,1.38,7,34,0.34,0.66,1.0,0.6,-0.744,-0.784,1.0750000000000002,0.5675000000000001,12.0,15.2,0.49399999999999994,0.506
138,59239,2020-11-21,15,8,crotone,lazio,H,L,0,2,0.5,2.5,"[-1, 0, -1, -1, 0]","[0, -1, 1, 1, 0]",20.0,7.0,-1.06,-0.2800000000000001,-0.3500000000000001,-0.4499999999999999,13,15,0.51,0.49,1.0,2.2,-1.3319999999999999,-0.604,1.548,1.248,10.2,12.0,0.484,0.516
139,59239,2020-11-21,15,8,lazio,crotone,A,W,2,0,2.5,0.5,"[0, -1, 1, 1, 0]","[-1, 0, -1, -1, 0]",7.0,20.0,-0.3500000000000001,-0.4499999999999999,-1.06,-0.2800000000000001,15,13,0.49,0.51,1.6,1.8,-0.5519999999999999,-0.52,2.126,0.21599999999999983,11.6,13.4,0.49000000000000005,0.51
140,59240,2020-11-21,18,8,spezia,atalanta,H,D,0,0,1,1.5,"[-1, 0, 0, -1, 1]","[1, -1, -1, 1, 0]",13.0,5.0,1.35,3.44,0.23999999999999966,4.9399999999999995,9,11,0.55,0.45,1.6,2.2,0.546,1.38,-0.050000000000000044,0.13200000000000003,11.6,10.6,0.5,0.5
141,59240,2020-11-21,18,8,atalanta,spezia,A,D,0,0,1.5,1,"[1, -1, -1, 1, 0]","[-1, 0, 0, -1, 1]",5.0,13.0,0.23999999999999966,4.9399999999999995,1.35,3.44,11,9,0.45,0.55,2.0,2.2,2.9779999999999998,2.9259999999999997,0.1379999999999999,0.7779999999999999,16.4,10.8,0.5720000000000001,0.42799999999999994
142,59241,2020-11-21,20,8,juventus,cagliari,H,W,2,0,4.0,1,"[0, 0, 0, 1, 0]","[-1, 1, 1, -1, 1]",8.0,11.0,2.8,-0.7000000000000003,2.4999999999999996,2.6900000000000004,24,4,0.66,0.34,1.8,1.2,0.978,-0.14800000000000008,-0.542,-0.3540000000000001,11.8,11.4,0.554,0.446
143,59241,2020-11-21,20,8,cagliari,juventus,A,L,0,2,1,4.0,"[-1, 1, 1, -1, 1]","[0, 0, 0, 1, 0]",8.0,10.0,2.4999999999999996,2.6900000000000004,2.8,-0.7000000000000003,4,24,0.34,0.66,2.6,2.4,2.0759999999999996,1.7419999999999998,1.4520000000000002,0.6,12.6,14.6,0.458,0.542
144,59242,2020-11-22,12,8,fiorentina,benevento,H,L,0,1,0.5,0,"[-1, 0, 1, -1, 0]","[1, -1, -1, -1, -1]",12.0,16.0,1.3099999999999994,1.78,1.48,0.20000000000000007,7,13,0.62,0.38,1.2,1.6,1.1219999999999999,0.2960000000000001,-1.264,-0.23000000000000007,10.0,13.6,0.558,0.442
145,59242,2020-11-22,12,8,benevento,fiorentina,A,W,1,0,0,0.5,"[1, -1, -1, -1, -1]","[-1, 0, 1, -1, 0]",16.0,12.0,1.48,0.20000000000000007,1.3099999999999994,1.78,13,7,0.38,0.62,1.0,2.6,3.1460000000000004,0.626,0.8879999999999999,0.3899999999999999,8.8,16.4,0.43200000000000005,0.568
146,59243,2020-11-22,15,8,inter,torino,H,W,4,2,2.0,1.5,"[0, -1, 1, 0, 0]","[-1, 0, -1, 1, 0]",6.0,17.0,-3.2,3.66,-2.09,0.18000000000000005,13,13,0.55,0.45,1.4,1.2,1.3699999999999999,-0.008000000000000052,0.3279999999999999,0.4619999999999999,15.8,7.6,0.586,0.414
147,59243,2020-11-22,15,8,torino,inter,A,L,2,4,1.5,2.0,"[-1, 0, -1, 1, 0]","[0, -1, 1, 0, 0]",17.0,6.0,-2.09,0.18000000000000005,-3.2,3.66,13,13,0.45,0.55,2.0,2.2,1.8180000000000003,1.032,-0.19200000000000012,0.9259999999999999,10.4,13.2,0.458,0.542
148,59244,2020-11-22,15,8,roma,parma,H,W,3,0,5.0,1.5,"[1, 1, 0, 1, 1]","[1, -1, 0, 0, 0]",4.0,15.0,-1.1899999999999997,-0.59,0.029999999999999874,0.21999999999999997,21,1,0.58,0.42,2.8,1.2,-2.248,-1.586,0.9039999999999999,0.062000000000000055,16.0,9.6,0.492,0.508
149,59244,2020-11-22,15,8,parma,roma,A,L,0,3,1.5,5.0,"[1, -1, 0, 0, 0]","[1, 1, 0, 1, 1]",15.0,4.0,0.029999999999999874,0.21999999999999997,-1.1899999999999997,-0.59,1,21,0.42,0.58,1.4,1.4,0.30199999999999994,0.08200000000000006,-0.5019999999999999,-0.08400000000000003,9.4,13.8,0.426,0.5740000000000001
150,59245,2020-11-22,15,8,sampdoria,bologna,H,L,1,2,0,0,"[1, 1, 1, 0, -1]","[-1, -1, -1, 1, -1]",10.0,14.0,0.6999999999999998,0.2799999999999998,2.9700000000000006,-0.34999999999999976,11,11,0.44,0.56,1.8,1.0,0.662,0.2919999999999999,1.77,1.016,10.2,15.2,0.44400000000000006,0.556
151,59245,2020-11-22,15,8,bologna,sampdoria,A,W,2,1,0,0,"[-1, -1, -1, 1, -1]","[1, 1, 1, 0, -1]",14.0,10.0,2.9700000000000006,-0.34999999999999976,0.6999999999999998,0.2799999999999998,11,11,0.56,0.44,1.4,2.0,2.3579999999999997,-0.6100000000000001,2.024,1.3439999999999999,16.6,13.6,0.516,0.484
152,59246,2020-11-22,15,8,verona,sassuolo,H,L,0,2,2.5,5.5,"[-1, 0, 0, 1, 0]","[1, 1, 0, 1, 0]",9.0,3.0,-2.35,-1.23,1.56,1.21,19,11,0.51,0.49,1.2,1.0,-0.8140000000000001,-0.5900000000000001,1.336,0.7300000000000001,10.6,17.6,0.4699999999999999,0.53
153,59246,2020-11-22,15,8,sassuolo,verona,A,W,2,0,5.5,2.5,"[1, 1, 0, 1, 0]","[-1, 0, 0, 1, 0]",3.0,9.0,1.56,1.21,-2.35,-1.23,11,19,0.49,0.51,2.6,1.4,0.8939999999999999,1.7600000000000002,1.1279999999999997,0.43200000000000005,12.2,14.0,0.596,0.404
154,59247,2020-11-22,18,8,udinese,genoa,H,W,1,0,0.5,0,"[-1, 1, -1, -1, 0]","[0, -1, 0, -1, -1]",19.0,18.0,-1.7200000000000004,-2.2800000000000002,0.23999999999999988,2.45,8,11,0.45,0.55,1.2,1.6,-3.374,-1.768,0.6719999999999999,0.18400000000000008,10.6,8.6,0.438,0.562
